1984,,6,"University at Albany Fund established as campus fund-raising arm. (Christine McKnight, “Strengthening Ties That Bind,” Update, August 5, 1989, p. 3) "
1984,,6,University in the High School Program (College of Humanities and Fine Arts) established. 
1984,,6,"University Libraries joins Research Libraries Group (RLG). (Programs & Priorities, 1980-90, p. 10) "
1984,,6,Vice President for Academic Affairs Judith A. Ramaley becomes Acting President while President O’Leary is on sabbatical. The first woman to head the University. 
1984,,6,School of Social Welfare admits first doctoral candidate.  First Presidential Conference on Women. 
1984,Spring??,6,"University as a Neighbor Advisory Committee organized.(Programs & Priorities, 1980-90, p. 49) "
1984,February 8,6,"T. Normal Hurd Reading Room (Milne 200) dedicated in honor of the long term New York State Budget Director and supporter of the Graduate School of Public Affairs. (""Hurd Feted by College,"" University News, February 8, 1984, p. 1 & 2) "
1985,,1,"M.S. in Biomedical Science introduced. (Programs & Priorities, 1980-90, p. 53) "
1985,,1,M.S. in Environmental Health and Toxicology introduced. (Ibid.)  Ph.D. in Biomedical Science introduced. (Ibid.) 
1985,,1,Ph.D. in Environmental Health and Toxicology introduced. (Ibid.)  Ph.D. in Organizational Studies introduced. (Ibid.) 
1985,Fall,2,"Psy.D. in School Psychology introduced. (Ibid.)  School of Public Health Science opens offering master's and doctoral programs in two departments, Biomedical Sciences and Environmental Health and Toxicology. The new School was a collaboration between the University, the NYS Department of Health’s Wadsworth Center for Laboratories and Research, and Albany Medical College. (Claudia Ricci, ""New Hope for Hemophiliacs,"" University News, January 22, 1986, p. 3; and Claudia Ricci, “Newly Accredited School Earns Grant $,” Update, Oct. 27, 1993, p. 1) "
1985,,2,"Department of Biomedical Sciences created. (Claudia Ricci, “Adding Public Health’s Cornerstone,” Update, Sept. 30, 1987, p. 2) "
1985,,1,"Department of Environmental Health and Toxicology created. (Ibid.) Honors Program in Judaic Studies offered. (Undergraduate Bulletin, 1984-85, p. ) "
1985,,1,"Indonesian/SUNY Master's Program established. (Vinny Reda, “An Impact in Indonesia,” Summer Update, July 1, 1987, p. 1 describes the program and credits it with accepting its first students in 1985.) "
1985,,1,"Science, Technology Entry Program (STEP) instituted to provide urban middle school students with access to technology to get them hooked on mathematics and science.  The program was funded by the State Education Department until 1998 or 1999 when it lost funding.  It was refunded in 1999 or 2000 when the University received $96,000 to restart the STEP program. Joseph Bowman Jr. of the School of Education lead the program. (Greta Petry, ""UAlbany Faculty and Students Provide High-Tech Training for Urban Youth, Community Groups,"" University Update, April 13, 2000, p. [5]) ADMINISTRATION "
1985,,1,"Division of Academic Planning and Development created, lasts till 1987.  CENTERS AND INSTITUTES "
1985,,1,"Center for the Arts and Humanities established to foster research and teaching in the arts and humanities. (Peggy L. S. Barmore, “Bridging the Disciplines,” (Update, Oct. 18, 1989, p. 2) "
1985,,1,"Center for Cellular Differentiation (Biology Dept.) established. (Programs & Priorities, 1980-90, p. 62) "
1985,January,6,-Toni Morrison joins faculty as holder of Albert Schweitzer Chair in the Humanities. 
1985,May 27,6,"16 Waverly Road Chapel House burns. (Carillon, Summer 1985, p. 6; John Rabiroff, ""Fire guts SUNYA retreat,"" Times Union, May 27, 1985)"
1985,September,6,"– Benevolent Association purchases 410 Loudon Road in Loudonville for $225,000 as president’s residence. The 14 room residence sits on 2 ½ acres and will be leased to the State for $20,000 a year for 10 years with an option for 5 more years. Replaces Slingerlands house on New Scotland Road that the (“Benevolent Association purchases house for University President, “New Release 85-103, 410 Loudonville Road folder, University Relations Subject Files, UA) "
1985,Fall,6,"Mean SAT Scores of traditional freshmen 1,097. (Programs & Priorities, 1980-90, p. 26) "
1985,,6,"Crew possibly begun as intercollegiate sport? (Vinnie Reda, “New Helmsman Propels Our Crew”, Update, Nov. 11, 1987, p. 1. Reda says sport in third year.) "
1985,,6,"Legal age for drinking alcohol in NY raised to 21. (Programs & Priorities, 1980-90, p. 47)"
1986,,2,Department of Business Education closes.  School of Library and Information Science changes its name to School of Information Science and Policy. 
1986,,1,"Graduate Certificate in Demography introduced. (Programs & Priorities, 1980-90, p. 53) "
1986,,1,"Collegiate Science and Technology Entry Technology Program (CSTEP) initiated to increase African Americans & Latinos in graduate programs. (“Mentors:Key for Student Success,” Update, Vol. 14, No. 19, p. 1& 4) "
1986,,1,"""Writing Across the Curriculum"" program initiated as a requirement for graduation starting with the class of 1990. Requires two writing intensive courses, one at the junior or senior level. (Programs & Priorities, 1980-1990, p. 38) "
1986,,5,"Center for Applied Psychological Research (Psychology Department) established. (Programs & Priorities, 1980-90, p. 62) "
1986,,5,Center for Behavioral Teratology (Psychology Department) founded.(Ibid.) 
1986,May,5,"Center for Biochemistry and Biophysics (Physics Department) first meeting (joint SUNYA, Wandsworth Laboratories, RPI center to share data and research). Replaces Center for Biological Macromolecules. (Ibid.) "
1986,May 15,5,"–Announcement of creation of New Chapel House Fund chaired by Joseph T. Lyons, publisher of Capital Newspapers, J. Spencer Standish, chairman of Albany International, and Robert L. Warsh, chairman of Children's Division of U.S. Shoe Corp. The new building would be built on private land by a private corporation. The architect of the new building would be Benjamin Mendel, Jr., of the architectural firm of Mendel, Mesick, Cohoes, Waite & Hall. (Rekhu Basu, ""Plans under way to replace SUNYA Chapel Home,"" Knickerbocker News, May 15, 1986)"
1986,May 29,5,"–Letter confirming that President Vincent O'Leary had accepted position as Honorary Chair of Chapel Home Fund Drive. (Letter, Spencer Standish, Robert Warsh, Joseph Lyons, Co-chairmen New Chapel Home Fund Drive to Vincent O'Leary, May 29, 1986, Chapel House/Campus Ministry folder, 1985-87, President Vincent O'Leary Records, Box 000/120)"
1986,,5,"Center for Computing and Disability formed “at the prompting of Governor Mario M. Cuomo”. William Roth first director. (Vincent Sweeney, “The Helping Path of Computers,” Summer Update, July 1, 1987, pp. 2-3) "
1986,,5,"Center for Brazilian and Portuguese Studies (College of Social and Behavioral Sciences) established. (Programs & Priorities, 1980-90, p. 62.) "
1986,,5,Center for Research on Social Work Intervention (School of Social Welfare) established.(?) 
1986,,5,Econometrics Research and Training Institute (College of Social and Behavioral Sciences) founded. 
1986,,6,"Greater Capital Region Principals' Center (CASDA) established.  The “Bubble”, an air-supported athletics facility next to the gym, first inflated. The dimensions of the facility are 50 ft. high, 150 ft. wide, and 245 ft. long, total 36,750 sq. ft. (ASP, Nov. 8, 1996, p. 3; Birr, p. 180) "
1986,Spring,6,"Faculty Mentor Program initiated. Freshmen whose graded point average falls below 2.0 are put on academic probation and required to participate.  (""From Honors Programs to Faculty Mentoring,"" Update: Special Report (Vol. 12, no. 25), p. [3])"
1986,Fall,6,"Mean SAT scores of traditional freshmen 1,093. (Programs & Priorities, 1980-90, p. 26) "
1986,Fall,6,Janice D. and Theodore Fossieck Lecture Series established. ???
1986,November,6,"November–Plans for new $400,000 Chapel House unveiled. Announcement that $300,000 had already been raised and fund-raising would continue. (Daniel Gold, ""Chapel asks help to rebuild,"" Times Union, November 22, 1986)"
1987,,1,"M.S. in Taxation (School of Business) introduced. (Programs & Priorities, 1980-90, p. 53) "
1987,,2,"Department of Epidemiology in the School of Public Health, a joint venture of the University and the New York State Department of Health, wins preliminary approval. The first courses in the field were offered in the fall of 1987. (Claudia Ricci, “Adding Public Health’s Cornerstone,” Update, Sept. 30, 1987, pp. 2-3) "
1987,Fall,1,"Collegiate Science and Technology Entry Program (C-STEP) instituted by Division of Student Affairs to provide faculty tutoring & mentoring to under-represented minority and economically disadvantaged undergraduate and graduate students interested in entering science and technology fields. The program is funded by the State Education Department. In 1991, Anthony Torres was director of the progam at the University. (Programs & Priorities, 1980-90, p. 36; ""Mentors: Key for Student Success,"" Update, Inaugural Special Issue, Science and Technology, Vol. 14, no. 19, [March/April 1991], p. 1 & 4) "
1987,,1,"Graduate Education Research Initiative (GRI) begun. (Sheila Mahan, “Taking the Initiative”, Update, April 1, 1987, pp. 2-3; Sheila Mahan, “Legislature Boosts Initiative,” Update, April 22, 1987, p. 4) "
1987,,1,"Department of French Studies offers televized introductory French course ""French in Action” in cooperation with WMHT, Empire State College and the Hudson Mohawk Association of Colleges and Universities. (John Wilson III, “French Via the Airwaves,” Update, Oct. 7, 1987, p. 1) "
1987,,1,"3-2 B.S./Bachelors in Engineering Degree Program initiated in cooperation with Rensselaer Polytechnic Institute. First three years at Albany which grants B.S., and the last two years at RPI for the engineering program. Also offered is a 3-3 joint B.A. from Albany and B.S./Masters in Engineering from RPI, as well as a 4-2 Albany undergraduate degree with a two year Master of Science in an engineering speciality. (Mary Fiess, “We Engineer a New Idea with RPI”, Update, Dec. 2, 1987, p. 1.) "
